Date	Air temperature	Underground temperature	Fuel temperature (start of day)	Fuel volume (start of day)	Amount of sales	Supplier name	Driver name	Refill volume	Refill temperature	Fuel temperature (end of day)	Fuel volume (end of day)
2000-2-3	-4.173962765764232	7.5498450942334445	5.808427780356225	8.489023469091943	0.7685242131547684	 	 	0.0	-4.173962765764232	5.808427780356225	7.252276308800503	
2000-2-4	0.15520021788044458	7.489284255700888	6.269182983877196	7.252276308800503	0.5688254046153266	 	 	0.0	0.15520021788044458	6.269182983877196	6.215227957048508	
2000-2-5	-2.571034089988805	7.428571892572686	6.637104462386007	6.215227957048508	0.7856783009280003	 	 	0.0	-2.571034089988805	6.637104462386007	4.961326708983837	
2000-2-6	-4.345392953787575	7.367725897060919	6.9234385950503565	4.961326708983837	0.7661902052675839	 	 	0.0	-4.345392953787575	6.9234385950503565	3.7269135565795835	
2000-2-7	-3.9728947095506046	7.306764200759745	7.1188082117112685	3.7269135565795835	0.8711409614453978	Dodgy Diesel	Francis	11.309733552923255	-3.9728947095506046	-1.6584121122988018	12.908279730159816	
2000-2-8	-2.1761386251720016	7.2457047693608745	-0.26750508861071265	12.908279730159814	0.7263733286475382	 	 	0.0	-2.1761386251720016	-0.26750508861071265	11.713683454375605	
2000-2-9	-1.5541888205018113	7.184565597359	1.013460175024508	11.713683454375603	0.536478633992312	 	 	0.0	-1.5541888205018113	1.013460175024508	10.70898187324662	
2000-2-10	-3.320789107007212	7.123364702748735	2.160432436356234	10.70898187324662	0.6849461063589987	 	 	0.0	-3.320789107007212	2.160432436356234	9.52919283915602	
2000-2-11	-5.540673631478874	7.062120121714632	3.191378425329015	9.52919283915602	0.5030282878304901	 	 	0.0	-5.540673631478874	3.191378425329015	8.531321623593927	
2000-2-12	-3.3177812791229364	7.000849903315829	4.083271782739715	8.531321623593927	0.5659003948336381	 	 	0.0	-3.3177812791229364	4.083271782739715	7.470578301028688	
2000-2-13	-4.142559480312133	6.939572104166917	4.843032545888421	7.470578301028688	0.5810973596160557	 	 	0.0	-4.142559480312133	4.843032545888421	6.394638013681028	
2000-2-14	-2.98368011421107	6.878304783116566	5.470827138214432	6.394638013681028	0.6131009674998465	 	 	0.0	-2.98368011421107	5.470827138214432	5.286694118449581	
2000-2-15	-3.29754007853565	6.817065995925503	5.967524458065701	5.286694118449581	0.9607542762895251	 	 	0.0	-3.29754007853565	5.967524458065701	3.8310969144284526	
2000-2-16	-4.416373249774312	6.755873789945397	6.358982496923192	3.8310969144284526	0.6987254598816511	Dodgy Diesel	Trevor	11.309733552923255	-4.416373249774312	-2.104140278209094	13.706598741217178	
2000-2-17	-1.5960999729669654	6.6947461988002175	-0.8081635285587216	13.706598741217178	0.6247844053407571	 	 	0.0	-1.5960999729669654	-0.8081635285587216	12.586971408144818	
2000-2-18	-5.555824545843525	6.63370123707165	0.3842308650597379	12.586971408144818	0.9407379916209697	 	 	0.0	-5.555824545843525	0.3842308650597379	11.080119570967769	
2000-2-19	-4.831876961326021	6.572756894990106	1.5075820027394977	11.080119570967769	0.9944470755169432	 	 	0.0	-4.831876961326021	1.5075820027394977	9.519558649894746	
2000-2-20	-1.275797155086983	6.51193113313293	2.560385123758821	9.519558649894746	0.7714004565296717	 	 	0.0	-1.275797155086983	2.560385123758821	8.182044347808997	
2000-2-21	-0.5135801276312576	6.451241877131328	3.507804071059647	8.182044347808997	0.5774379160676727	 	 	0.0	-0.5135801276312576	3.507804071059647	7.038492586185247	
2000-2-22	1.3068214179903543	6.390707012387605	4.318748499671486	7.038492586185247	0.6770876140808014	 	 	0.0	1.3068214179903543	4.318748499671486	5.795291126548366	
2000-2-23	-1.6720298730365097	6.33034437880425	4.9990021760375	5.795291126548366	0.6809869514727337	 	 	0.0	-1.6720298730365097	4.9990021760375	4.548190329519555	
2000-2-24	-3.4529378503352404	6.2701717655264435	5.537906745664493	4.548190329519555	0.685601021668827	Dodgy Diesel	Francis	11.309733552923255	-3.4529378503352404	-1.1758103032903906	14.155630170342713	
2000-2-25	-1.042956626966311	6.210206905699508	-0.1204478203370114	14.155630170342713	0.7074407119927444	 	 	0.0	-1.042956626966311	-0.1204478203370114	12.882075612793889	
2000-2-26	-1.4227258843914588	6.150467471242868	0.8627250108045623	12.882075612793889	0.8390483111183663	 	 	0.0	-1.4227258843914588	0.8627250108045624	11.476913456119442	
2000-2-27	-5.719663839944842	6.09097106764206	1.7805065243878189	11.476913456119442	0.7998120945962717	 	 	0.0	-5.719663839944842	1.7805065243878189	10.110987515967095	
2000-2-28	-4.704669208633424	6.03173522876031	2.6247365264008993	10.110987515967095	0.8129052105184033	 	 	0.0	-4.704669208633424	2.6247365264008993	8.731968459892611	
2000-2-29	0.6783760520466088	5.972777411671226	3.390869490733733	8.731968459892611	0.8859154531280389	 	 	0.0	0.6783760520466088	3.390869490733733	7.279939161208495	
2000-3-1	6.267299906083335	5.914114991514117	4.078202350636639	7.279939161208495	0.5219925396346942	 	 	0.0	6.267299906083335	4.078202350636639	6.191832776017722	
2000-3-2	3.382795606156071	5.855765256373461	4.642929695034108	6.191832776017722	0.6767392673388427	 	 	0.0	3.382795606156071	4.642929695034108	4.948979663122801	
2000-3-3	3.4316161663827924	5.797745402184026	5.095553597577537	4.948979663122801	0.9180462336077906	 	 	0.0	3.4316161663827924	5.095553597577537	3.4648195839589313	
2000-3-4	6.887345507269757	5.740072527663149	5.445689233403934	3.4648195839589313	0.6450130414273088	Pristine Petroleum	Jeff	11.309733552923255	6.887345507269757	6.612473096207926	13.461609655261757	
2000-3-5	7.153576809499416	5.682763629271668	6.47176728740967	13.461609655261757	0.6889001813836725	 	 	0.0	7.153576809499416	6.47176728740967	12.17503318413491	
2000-3-6	4.871468793578247	5.625835596204983	6.330650220336992	12.175033184134909	0.8287896004160722	 	 	0.0	4.871468793578247	6.330650220336992	10.748567293975665	
2000-3-7	3.542158572688232	5.569305205415735	6.187396213490985	10.748567293975665	0.9889861781352549	 	 	0.0	3.542158572688232	6.187396213490985	9.161904826097238	
2000-3-8	2.6352618194893607	5.513189116669562	6.039481819624008	9.161904826097238	0.5977614014460829	 	 	0.0	2.6352618194893607	6.039481819624008	7.885286452731171	
2000-3-9	3.0116145836806822	5.457503867635387	5.892120787312624	7.885286452731171	0.5076710394345952	 	 	0.0	3.0116145836806822	5.892120787312624	6.698758441376592	
2000-3-10	2.03831019844907	5.402265869011691	5.747338756566412	6.698758441376593	0.7718918988410377	 	 	0.0	2.03831019844907	5.747338756566412	5.248009570615571	
2000-3-11	7.469639163334115	5.3474913996902105	5.598755995989752	5.248009570615571	0.7923311205565304	 	 	0.0	7.469639163334115	5.598755995989752	3.7768214781390568	
2000-3-12	1.7797166270289624	5.293196601958464	5.445114146445424	3.7768214781390568	0.597677661444202	Dodgy Diesel	Trevor	11.309733552923255	1.7797166270289624	2.5398950685553423	13.533588927561182	
2000-3-13	1.8127157284268842	5.239397476742557	2.94450758236292	13.533588927561182	0.771935246701144	 	 	0.0	1.8127157284268842	2.94450758236292	12.08279670894005	
2000-3-14	6.423483166376372	5.18610987889162	3.31974630242395	12.082796708940048	0.7769013417382125	 	 	0.0	6.423483166376372	3.31974630242395	10.627038395281852	
2000-3-15	4.654046108869497	5.133349512505332	3.6636095001790396	10.627038395281849	0.9962402249836263	 	 	0.0	4.654046108869497	3.6636095001790396	8.95194119837824	
2000-3-16	5.845664936507099	5.081131926305831	3.9807046858387416	8.95194119837824	0.966148232316852	 	 	0.0	5.845664936507099	3.9807046858387416	7.306935994141405	
2000-3-17	4.166834369868499	5.029472509055449	4.265572638404094	7.306935994141403	0.896490268909272	 	 	0.0	4.166834369868499	4.265572638404094	5.731588753312148	
2000-3-18	2.137217517943594	4.97838648502156	4.509117602846586	5.731588753312148	0.8229566091808973	 	 	0.0	2.137217517943594	4.509117602846586	4.2297751722112675	
2000-3-19	1.5341972121317253	4.927888909489932	4.698795559241957	4.2297751722112675	0.5382279708722859	Pristine Petroleum	Arnold	11.309733552923255	1.5341972121317253	2.2740068863027827	14.154421336092174	
2000-3-20	2.58601114957375	4.877994664327853	2.6475298905486353	14.154421336092174	0.7951728257007038	 	 	0.0	2.58601114957375	2.6475298905486357	12.668708315361501	
2000-3-21	8.40209579892151	4.828718453598386	2.996154673160818	12.668708315361501	0.5600624086183219	 	 	0.0	8.40209579892151	2.996154673160818	11.41810571171321	
2000-3-22	7.148395602932144	4.780074799227007	3.3116111049604084	11.41810571171321	0.741581664482724	 	 	0.0	7.148395602932144	3.3116111049604084	9.985983852200516	
2000-3-23	2.362458742875049	4.732078036721932	3.597577040350951	9.985983852200516	0.5458595848780926	 	 	0.0	2.362458742875049	3.597577040350951	8.749584072292453	
2000-3-24	2.7538448461108422	4.684742310949372	3.8461407287854694	8.749584072292453	0.5891979573202121	 	 	0.0	2.7538448461108422	3.84614072878547	7.469845919942274	
2000-3-25	6.528299438056258	4.638081571964983	4.056757186794153	7.469845919942274	0.7004018370859041	 	 	0.0	6.528299438056258	4.056757186794153	6.000094847418481	
2000-3-26	2.688410633994397	4.592109570902711	4.231939149435525	6.000094847418481	0.551583514462797	 	 	0.0	2.688410633994397	4.231939149435525	4.679162097517796	
2000-3-27	3.049314078469901	4.546839855922282	4.361877504608208	4.679162097517796	0.6805256793310823	Pristine Petroleum	Josh	11.309733552923255	3.049314078469901	3.365572991230717	14.316364854363385	
2000-3-28	3.0000959499567	4.502285768216483	3.5270247843606506	14.316364854363385	0.9532780800819805	 	 	0.0	3.0000959499567	3.5270247843606506	12.520430778244597	
2000-3-29	6.01303566353922	4.458460438079462	3.677755144435875	12.520430778244597	0.531701465429581	 	 	0.0	6.01303566353922	3.677755144435875	11.146073316778208	
2000-3-30	3.869422666289235	4.415376781037168	3.81136851789001	11.146073316778208	0.8628238629684604	 	 	0.0	3.869422666289235	3.81136851789001	9.440593457772941	
2000-3-31	2.4677652038193645	4.373047494041082	3.9307861799878294	9.440593457772941	0.862377945543541	 	 	0.0	2.4677652038193645	3.9307861799878294	7.735559516192592	
2000-4-1	3.6840566417419356	4.331485051726371	4.033875363735202	7.735559516192592	0.9704469517891822	 	 	0.0	3.6840566417419356	4.033875363735202	5.922456568366602	
2000-4-2	3.1510984940296027	4.290701702735555	4.118947999906539	5.922456568366602	0.660284045644536	 	 	0.0	3.1510984940296027	4.118947999906539	4.407551720713928	
2000-4-3	7.4725927580485765	4.250709466108774	4.176390121703211	4.407551720713928	0.8469742683540732	Pristine Petroleum	Jeff	11.309733552923255	7.4725927580485765	6.774222234090634	13.843480295900969	
2000-4-4	5.128747063834896	4.211520127741725	6.39671334369594	13.843480295900969	0.8089713653003063	 	 	0.0	5.128747063834896	6.39671334369594	12.102211156227478	
2000-4-5	6.53482256227917	4.173145236912301	6.023649189681163	12.102211156227478	0.9262513798677848	 	 	0.0	6.53482256227917	6.023649189681164	10.243662001986507	
2000-4-6	4.991268144223914	4.13559610287697	5.651648060583694	10.243662001986507	0.583224896258489	 	 	0.0	4.991268144223914	5.651648060583694	8.728139331354836	
2000-4-7	7.095755613713165	4.098883791537878	5.294987022255452	8.728139331354836	0.752529056677203	 	 	0.0	7.095755613713165	5.294987022255452	7.043312500304447	
2000-4-8	2.4663433596065967	4.063019122181686	4.94798054816137	7.043312500304447	0.8353882768037441	 	 	0.0	2.4663433596065967	4.94798054816137	5.275626449127519	
2000-4-9	6.53077582858068	4.028012664291069	4.608090143315742	5.275626449127519	0.9704218445761175	Dodgy Diesel	Francis	11.309733552923255	6.53077582858068	6.047685995003407	14.576390757969271	
2000-4-10	4.612473161631435	3.9938747344298453	5.760192053251924	14.576390757969273	0.7972736075646413	 	 	0.0	4.612473161631435	5.760192053251924	12.846819376031446	
2000-4-11	9.110300894031374	3.960615393202637	5.475453590835763	12.846819376031444	0.5364912572235129	 	 	0.0	9.110300894031374	5.475453590835764	11.378030344434745	
2000-4-12	2.638202217210805	3.9282444422899623	5.2001694271969825	11.378030344434745	0.7227965263326395	 	 	0.0	2.638202217210805	5.2001694271969825	9.722936043728922	
2000-4-13	2.770586786217376	3.8967714215596354	4.930380962318576	9.722936043728922	0.7610399251389748	 	 	0.0	2.770586786217376	4.930380962318576	8.029598344216764	
2000-4-14	3.2053168510925345	3.8662056062553254	4.665869610833924	8.029598344216764	0.6502304604615126	 	 	0.0	3.2053168510925345	4.665869610833924	6.447070109382065	
2000-4-15	4.972323433855433	3.8365560042630986	4.412074242361291	6.447070109382065	0.7244381672369546	 	 	0.0	4.972323433855433	4.412074242361291	4.790334167771926	
2000-4-16	5.592208410543342	3.8078313534567507	4.168049341743308	4.790334167771926	0.6231956706413633	Dodgy Diesel	Trevor	11.309733552923255	5.592208410543342	5.240401465800796	13.882316215473272	
2000-4-17	6.203763236177747	3.78004011912272	5.0262272044976095	13.882316215473272	0.820802010845318	 	 	0.0	6.203763236177747	5.0262272044976095	12.001057912701725	
2000-4-18	2.8356895589893987	3.7531904914653254	4.811223341875374	12.001057912701725	0.558292066446507	 	 	0.0	2.8356895589893987	4.811223341875374	10.351507797465452	
2000-4-19	2.1997865666960394	3.7272903831930746	4.600085847203825	10.351507797465452	0.9464777944796968	 	 	0.0	2.1997865666960394	4.600085847203825	8.313771954195987	
2000-4-20	2.487279811448605	3.702347427186756	4.384311205739735	8.313771954195987	0.871383695193496	 	 	0.0	2.487279811448605	4.384311205739735	6.29660487512175	
2000-4-21	4.128546327862413	3.6783689742499917	4.163476237029575	6.29660487512175	0.8334088511497871	 	 	0.0	4.128546327862413	4.163476237029575	4.317412640091223	
2000-4-22	3.5109934650862518	3.655362090942922	3.9377053777575917	4.317412640091223	0.616735480124277	Dodgy Diesel	Francis	11.309733552923255	3.5109934650862518	3.606790872871733	12.716027312355935	
2000-4-23	6.4114238929747485	3.6333335574996575	3.6110224184724387	12.716027312355935	0.638906815929036	 	 	0.0	6.4114238929747485	3.611022418472439	10.931337112546156	
2000-4-24	3.7973027021054495	3.612289865830115	3.611256343571099	10.931337112546156	0.9717912300952278	 	 	0.0	3.7973027021054495	3.6112563435710987	8.813762498570188	
2000-4-25	2.5622424803563186	3.592237217606817	3.6069381792276274	8.813762498570188	0.5350127718031216	 	 	0.0	2.5622424803563186	3.6069381792276274	7.132966342886324	
2000-4-26	5.162169564637242	3.5731815224372365	3.597560891534558	7.132966342886324	0.8235120136303844	 	 	0.0	5.162169564637242	3.597560891534558	5.152371687907314	
2000-4-27	7.99097573066913	3.5551283961222047	3.581558907648337	5.152371687907314	0.8040410692970579	Pristine Petroleum	Earl	11.309733552923255	7.99097573066913	6.924960641519593	14.412908010224974	
2000-4-28	2.7894458647992924	3.5380831590009088	6.445159411512347	14.412908010224974	0.6264735201456082	 	 	0.0	2.7894458647992924	6.445159411512347	12.62595138713991	
2000-4-29	5.677763763290028	3.5220508343829664	5.974442149350442	12.62595138713991	0.8541970457793577	 	 	0.0	5.677763763290028	5.974442149350442	10.611271238421097	
2000-4-30	3.0187280360751587	3.5070361470680287	5.5045670473401165	10.611271238421097	0.6280908936340199	 	 	0.0	3.0187280360751587	5.5045670473401165	8.82269724184762	
2000-5-1	8.134960899669528	3.4930435219533646	5.0473501427882415	8.82269724184762	0.8326108137528504	 	 	0.0	8.134960899669528	5.0473501427882415	6.829603325155316	
2000-5-2	10.246300759346044	3.480077082729821	4.59294992467124	6.829603325155316	0.9801373187065828	 	 	0.0	10.246300759346044	4.59294992467124	4.688982903509278	
2000-5-3	6.386568217158124	3.4681406506665513	4.129529678799395	4.688982903509278	0.8933494054834429	Pristine Petroleum	Josh	11.309733552923255	6.386568217158124	5.909496701105343	13.817317015019528	
2000-5-4	6.7095552986731235	3.457237743484874	5.547938581746136	13.817317015019528	0.875597901526454	 	 	0.0	6.7095552986731235	5.547938581746136	11.761710559161338	
2000-5-5	7.3971034437062135	3.4473715743215774	5.1859739644093334	11.761710559161338	0.9898306851348061	 	 	0.0	7.3971034437062135	5.1859739644093334	9.591871319694798	
2000-5-6	7.065234963203324	3.4385450507819995	4.819531176270007	9.591871319694798	0.9474240542720214	 	 	0.0	7.065234963203324	4.819531176270007	7.46443871109104	
2000-5-7	9.452275309928327	3.430760774083142	4.449535368984877	7.46443871109104	0.9190832262137527	 	 	0.0	9.452275309928327	4.449535368984877	5.365346930545552	
2000-5-8	3.8062994064498787	3.4240210382870755	4.076765502176744	5.365346930545551	0.6462170335662654	 	 	0.0	3.8062994064498787	4.076765502176744	3.5391213426475496	
2000-5-9	8.116505676981161	3.418327829624875	3.7262339537751603	3.5391213426475505	0.7151468224638501	Dodgy Diesel	Francis	11.309733552923255	8.116505676981161	7.401481523679683	12.081565535085335	
2000-5-10	7.912360687060054	3.4136828259112657	6.730564077312449	12.081565535085337	0.9040105954177634	 	 	0.0	7.912360687060054	6.730564077312449	9.99754638533584	
2000-5-11	2.5554372900196136	3.4100873960501614	6.060302889330326	9.99754638533584	0.8343596454050197	 	 	0.0	2.5554372900196136	6.060302889330326	7.983178185599083	
2000-5-12	3.219130264383312	3.4075425996312454	5.396445455866836	7.983178185599083	0.8152160943564466	 	 	0.0	3.219130264383312	5.396445455866836	5.9879535369109025	
2000-5-13	6.929466924530498	3.4060491866177016	4.742924263791501	5.9879535369109025	0.7000945177436733	 	 	0.0	6.929466924530498	4.742924263791501	4.011416043794036	
2000-5-14	3.635775002915898	3.4056075971252016	4.106963237776608	4.011416043794036	0.8178243506232814	Pristine Petroleum	Arnold	11.309733552923255	3.635775002915898	3.716355634430669	13.084770127589248	
2000-5-15	5.97500191434942	3.4062179612921946	3.6682597393261043	13.084770127589248	0.5370047035893445	 	 	0.0	5.97500191434942	3.668259739326104	11.271322448626707	
2000-5-16	5.615613912080693	3.4078800992415594	3.621601579579109	11.271322448626707	0.5742381471526504	 	 	0.0	5.615613912080693	3.621601579579109	9.420641326100863	
2000-5-17	3.0393940760348577	3.4105935211336127	3.5766576605701066	9.420641326100863	0.7608504388106826	 	 	0.0	3.0393940760348577	3.5766576605701066	7.383347911916989	
2000-5-18	4.731535108675702	3.4143574273104687	3.533026450540315	7.383347911916989	0.9939740932456774	 	 	0.0	4.731535108675702	3.5330264505403153	5.062444647442199	
2000-5-19	11.797069696309968	3.4191707085317016	3.489384125566597	5.062444647442199	0.8696339471109777	Pristine Petroleum	Arnold	11.309733552923255	11.797069696309968	9.936340912904862	14.135196999371159	
2000-5-20	10.288003191586975	3.425031946301242	8.993125646129084	14.13519699937116	0.7750662907116058	 	 	0.0	10.288003191586975	8.993125646129084	11.97702779219298	
2000-5-21	8.124189880101325	3.431939413285417	8.047916110160738	11.97702779219298	0.6184592956082291	 	 	0.0	8.124189880101325	8.047916110160738	9.975465580118176	
2000-5-22	8.133151939899857	3.4398910738220008	7.114407870247936	9.975465580118176	0.5161684536852262	 	 	0.0	8.133151939899857	7.114407870247936	8.076194209966372	
2000-5-23	3.830266492127949	3.448884584520137	6.206125566363425	8.076194209966372	0.6880884649346461	 	 	0.0	3.830266492127949	6.206125566363425	6.0050028285651535	
2000-5-24	8.695991264702934	3.4589172949509406	5.305713177341431	6.0050028285651535	0.6136475757548889	 	 	0.0	8.695991264702934	5.305713177341431	4.008252336343691	
2000-5-25	6.651599467831644	3.4699862484286004	4.431560068894138	4.008252336343691	0.8105541569753953	Pristine Petroleum	Arnold	11.309733552923255	6.651599467831644	6.287074082785311	13.01958093025715	
2000-5-26	7.3290638310361755	3.48208818288172	5.8487178563360125	13.01958093025715	0.8895369163872586	 	 	0.0	7.3290638310361755	5.8487178563360125	10.746941097403315	
2000-5-27	6.083477975796242	3.495219531814668	5.406057592884746	10.746941097403315	0.5892304299136996	 	 	0.0	6.083477975796242	5.406057592884746	8.77460775102304	
2000-5-28	9.293426749351855	3.5093764253586426	4.972728514120093	8.77460775102304	0.5768872483122538	 	 	0.0	9.293426749351855	4.972728514120093	6.814617586244212	
2000-5-29	7.128640825299112	3.524554691412137	4.552019821638537	6.814617586244212	0.5950296370133022	 	 	0.0	7.128640825299112	4.552019821638537	4.836485032764336	
2000-5-30	11.386185724270463	3.5407498568704767	4.147161959624149	4.836485032764336	0.9964685480004185	Dodgy Diesel	Trevor	11.309733552923255	11.386185724270463	9.92706834816372	13.721064951870405	
2000-5-31	9.761872156962264	3.557957148944068	8.9773780142228	13.721064951870405	0.5387140359348559	 	 	0.0	9.761872156962264	8.9773780142228	11.799247999468973	
2000-6-1	11.821100248489467	3.5761714965649545	8.045982901505333	11.799247999468973	0.7902863480565756	 	 	0.0	11.821100248489467	8.045982901505333	9.625858734945822	
2000-6-2	8.00500265398658	3.5953875318812907	7.112887645931519	9.625858734945822	0.8868709317265863	 	 	0.0	8.00500265398658	7.112887645931519	7.35588488675266	
2000-6-3	10.365539726842393	3.6155995918392674	6.1656726568385825	7.355884886752662	0.717019013176761	 	 	0.0	10.365539726842393	6.1656726568385825	5.216890667546831	
2000-6-4	9.873414532247965	3.6368017198520435	5.220290501621333	5.216890667546831	0.5895810334641794	Pristine Petroleum	Josh	11.309733552923255	9.873414532247965	8.746914615786629	14.450513667492	
2000-6-5	7.576938857286848	3.6589876675551762	8.026504860872773	14.450513667492002	0.5040565554144624	 	 	0.0	7.576938857286848	8.026504860872773	12.52448190604847	
2000-6-6	8.75414241566196	3.682150896648046	7.320183111332495	12.52448190604847	0.670717896587471	 	 	0.0	8.75414241566196	7.320183111332495	10.43178880343193	
2000-6-7	7.901035389613849	3.706284580820721	6.619515330776049	10.43178880343193	0.9772026069449373	 	 	0.0	7.901035389613849	6.619515330776049	8.03261099045792	
2000-6-8	11.486486585372385	3.7313816077657025	5.900553172252796	8.03261099045792	0.7252143214403601	 	 	0.0	11.486486585372385	5.900553172252797	5.885421462988491	
2000-6-9	12.082237945965646	3.7574345812739565	5.1849848798681535	5.885421462988491	0.9006531451421079	 	 	0.0	12.082237945965646	5.1849848798681535	3.5627931118173115	
2000-6-10	10.99777881120294	3.784435823414608	4.442935717084392	3.5627931118173106	0.5523923831619056	Pristine Petroleum	Josh	11.309733552923255	10.99777881120294	10.019529660505677	12.847699666138606	
