Date	Air temperature	Underground temperature	Fuel temperature (start of day)	Fuel volume (start of day)	Amount of sales	Supplier name	Driver name	Refill volume	Refill temperature	Fuel temperature (end of day)	Fuel volume (end of day)
2000-1-15	-3.4710877803061617	8.648378513408035	0.12074711367627255	14.616874508178674	0.8035040295080734	 	 	0.0	-3.4710877803061617	0.12074711367627255	13.747546654610218	
2000-1-16	-1.9952793848369448	8.594005674265599	1.4332778718773715	13.747546654610218	0.5157058864482097	 	 	0.0	-1.9952793848369448	1.4332778718773715	13.166016944101626	
2000-1-17	-5.061655426166455	8.539155744054854	2.585469443758198	13.166016944101626	0.8368281971448964	 	 	0.0	-5.061655426166455	2.585469443758198	12.26336492289635	
2000-1-18	-4.736928343412013	8.483844887301991	3.615425107910358	12.26336492289635	0.6470083208195266	 	 	0.0	-4.736928343412013	3.615425107910358	11.550532778016443	
2000-1-19	-2.076383553111014	8.428089404370374	4.510128014775621	11.550532778016443	0.6945184339679636	 	 	0.0	-2.076383553111014	4.510128014775621	10.790190519988096	
2000-1-20	-4.475909795589263	8.371905726656731	5.280924584967092	10.790190519988096	0.8388888208987805	 	 	0.0	-4.475909795589263	5.280924584967092	9.885477875028933	
2000-1-21	-2.3036185398405475	8.315310411748769	5.944391038806815	9.885477875028933	0.934240909197743	 	 	0.0	-2.3036185398405475	5.944391038806815	8.571253876411827	
2000-1-22	-5.126924949594261	8.258320138545558	6.509776876018838	8.571253876411827	0.5806373377080222	 	 	0.0	-5.126924949594261	6.509776876018838	7.924792714643424	
2000-1-23	-2.7406703838648547	8.200951702342193	6.95698749737463	7.924792714643424	0.987572300429889	 	 	0.0	-2.7406703838648547	6.95698749737463	6.871396590153151	
2000-1-24	-5.23238239342539	8.143222009880144	7.318940801120623	6.871396590153151	0.7839807662688436	 	 	0.0	-5.23238239342539	7.318940801120623	6.021591999823927	
2000-1-25	-3.10352649930426	8.085148074364755	7.585833341246912	6.021591999823927	0.7368945161190583	 	 	0.0	-3.10352649930426	7.5858333412469126	5.218873659644485	
2000-1-26	-4.768620232353713	8.026747010451375	7.763091802824535	5.218873659644485	0.7861209021340589	 	 	0.0	-4.768620232353713	7.763091802824534	4.366928933450044	
2000-1-27	-0.8722249811343925	7.968036029201603	7.8615779757137725	4.366928933450044	0.7153839875594334	Dodgy Diesel	Trevor	11.309733552923255	-0.8722249811343925	1.2584785794170512	15.012112709510854	
2000-1-28	-0.4771939628472493	7.909032433011087	2.201214560297808	15.012112709510854	0.5881299915526317	 	 	0.0	-0.4771939628472493	2.201214560297808	14.358158893897839	
2000-1-29	-6.461658465583221	7.8497536105104535	3.040068238158206	14.358158893897839	0.879890244474915	 	 	0.0	-6.461658465583221	3.040068238158206	13.412444825362538	
2000-1-30	-2.2892285765629254	7.790217031440776	3.7971381963981763	13.412444825362538	0.6110596743428056	 	 	0.0	-2.2892285765629254	3.7971381963981763	12.73556132695935	
2000-1-31	-3.8190978499502326	7.73044024150518	4.458734988738967	12.73556132695935	0.8668425912157315	 	 	0.0	-3.8190978499502326	4.458734988738967	11.802894911683241	
2000-2-1	-4.9372979372676475	7.670440857198027	5.043239831609382	11.802894911683241	0.9511374185771013	 	 	0.0	-4.9372979372676475	5.043239831609382	10.785933669045757	
2000-2-2	0.48482135185196534	7.61023656061327	5.556113791639815	10.785933669045757	0.9950346557639471	 	 	0.0	0.48482135185196534	5.556113791639815	9.410915923862449	
2000-2-3	-4.173962765764232	7.5498450942334445	5.999607111194931	9.410915923862449	0.6987693492707916	 	 	0.0	-4.173962765764232	5.999607111194931	8.646322750531274	
2000-2-4	0.15520021788044458	7.489284255700888	6.360456963334283	8.646322750531274	0.9886187579398604	 	 	0.0	0.15520021788044458	6.360456963334283	7.591880168531031	
2000-2-5	-2.571034089988805	7.428571892572686	6.655243897347453	7.591880168531031	0.5434609831168696	 	 	0.0	-2.571034089988805	6.655243897347453	6.982595361353779	
2000-2-6	-4.345392953787575	7.367725897060919	6.869108356860355	6.982595361353779	0.5583959988517998	 	 	0.0	-4.345392953787575	6.869108356860355	6.358375538441597	
2000-2-7	-3.9728947095506046	7.306764200759745	7.013409977557644	6.358375538441597	0.8636977561750183	 	 	0.0	-3.9728947095506046	7.013409977557643	5.428853958206195	
2000-2-8	-2.1761386251720016	7.2457047693608745	7.103129202569846	5.428853958206195	0.8041825681828567	 	 	0.0	-2.1761386251720016	7.103129202569846	4.558847565962957	
2000-2-9	-1.5541888205018113	7.184565597359	7.140588611008744	4.558847565962957	0.5848520690890496	 	 	0.0	-1.5541888205018113	7.140588611008744	3.9081716728135243	
2000-2-10	-3.320789107007212	7.123364702748735	7.131346449039195	3.9081716728135243	0.5789956972226783	Dodgy Diesel	Francis	11.309733552923255	-3.320789107007212	-0.847618920699752	14.105769419708356	
2000-2-11	-5.540673631478874	7.062120121714632	0.34452527629302776	14.105769419708356	0.6486125196416461	 	 	0.0	-5.540673631478874	0.34452527629302776	13.391333076006326	
2000-2-12	-3.3177812791229364	7.000849903315829	1.4039551706330642	13.39133307600633	0.5679403172134306	 	 	0.0	-3.3177812791229364	1.4039551706330642	12.757568934732516	
2000-2-13	-4.142559480312133	6.939572104166917	2.3309673624940017	12.757568934732516	0.8168028700706359	 	 	0.0	-4.142559480312133	2.3309673624940017	11.8749422406015	
2000-2-14	-2.98368011421107	6.878304783116566	3.151456871406633	11.874942240601497	0.8951561608137178	 	 	0.0	-2.98368011421107	3.151456871406633	10.913962255727398	
2000-2-15	-3.29754007853565	6.817065995925503	3.873469959576612	10.913962255727398	0.856762788058709	 	 	0.0	-3.29754007853565	3.873469959576612	9.991375643608304	
2000-2-16	-4.416373249774312	6.755873789945397	4.495838668899424	9.991375643608304	0.8379390420773479	 	 	0.0	-4.416373249774312	4.495838668899424	8.773453512111594	
2000-2-17	-1.5960999729669654	6.6947461988002175	5.019896006503165	8.773453512111594	0.616097581698837	 	 	0.0	-1.5960999729669654	5.019896006503165	8.091532106352375	
2000-2-18	-5.555824545843525	6.63370123707165	5.437163681109032	8.091532106352375	0.8326546885514177	 	 	0.0	-5.555824545843525	5.437163681109032	7.193053593740575	
2000-2-19	-4.831876961326021	6.572756894990106	5.767612803610889	7.193053593740575	0.5370904151327333	 	 	0.0	-4.831876961326021	5.767612803610889	6.590139354547459	
2000-2-20	-1.275797155086983	6.51193113313293	6.004105783828161	6.590139354547458	0.8292565450096738	 	 	0.0	-1.275797155086983	6.00410578382816	5.695058985477401	
2000-2-21	-0.5135801276312576	6.451241877131328	6.168546548373535	5.695058985477402	0.5051762612882803	 	 	0.0	-0.5135801276312576	6.168546548373535	5.124058900128738	
2000-2-22	1.3068214179903543	6.390707012387605	6.259370381241623	5.124058900128738	0.9781695898833572	 	 	0.0	1.3068214179903543	6.259370381241623	4.080065486184998	
2000-2-23	-1.6720298730365097	6.33034437880425	6.29581412941946	4.080065486184998	0.5346047209702252	Pristine Petroleum	Josh	11.309733552923255	-1.6720298730365097	0.2292878547184961	14.896258789060353	
2000-2-24	-3.4529378503352404	6.2701717655264435	1.0914261255672686	14.896258789060353	0.9038799382606982	 	 	0.0	-3.4529378503352404	1.0914261255672686	13.926555026739274	
2000-2-25	-1.042956626966311	6.210206905699508	1.8747495216095604	13.92655502673927	0.5079458693356668	 	 	0.0	-1.042956626966311	1.8747495216095604	13.35278533334322	
2000-2-26	-1.4227258843914588	6.150467471242868	2.558443276366882	13.35278533334322	0.5169772884489314	 	 	0.0	-1.4227258843914588	2.558443276366882	12.76998422083391	
2000-2-27	-5.719663839944842	6.09097106764206	3.150175583634164	12.76998422083391	0.5882407263315731	 	 	0.0	-5.719663839944842	3.150175583634164	12.115919670441953	
2000-2-28	-4.704669208633424	6.03173522876031	3.659948684983501	12.115919670441953	0.7896195990715607	 	 	0.0	-4.704669208633424	3.6599486849835006	11.26047624731001	
2000-2-29	0.6783760520466088	5.972777411671226	4.1013323736697185	11.26047624731001	0.5459689593879461	 	 	0.0	0.6783760520466088	4.1013323736697185	10.648683463861682	
2000-3-1	6.267299906083335	5.914114991514117	4.467945558041163	10.648683463861682	0.8924280700587848	 	 	0.0	6.267299906083335	4.467945558041163	9.376272304383535	
2000-3-2	3.382795606156071	5.855765256373461	4.7774250305377	9.376272304383535	0.61703802786084	 	 	0.0	3.382795606156071	4.7774250305377	8.693410452462313	
2000-3-3	3.4316161663827924	5.797745402184026	5.022909577973048	8.693410452462313	0.9344804875132322	 	 	0.0	3.4316161663827924	5.022909577973048	7.693106140888697	
2000-3-4	6.887345507269757	5.740072527663149	5.217944308354297	7.693106140888697	0.8580486887814516	 	 	0.0	6.887345507269757	5.217944308354297	6.769233628046863	
2000-3-5	7.153576809499416	5.682763629271668	5.361636878359734	6.769233628046865	0.97377037540872	 	 	0.0	7.153576809499416	5.361636878359734	5.729639428577762	
2000-3-6	4.871468793578247	5.625835596204983	5.458144627122137	5.729639428577762	0.7041680578642024	 	 	0.0	4.871468793578247	5.458144627122137	4.959647546653177	
2000-3-7	3.542158572688232	5.569305205415735	5.505058921480745	4.959647546653177	0.7348216048131843	 	 	0.0	3.542158572688232	5.505058921480745	4.15900211777961	
2000-3-8	2.6352618194893607	5.513189116669562	5.509150959036234	4.15900211777961	0.8042996806206958	Dodgy Diesel	Francis	11.309733552923255	2.6352618194893607	3.2896351452683175	14.758318516838978	
2000-3-9	3.0116145836806822	5.457503867635387	3.6030385752567353	14.758318516838978	0.5167832122873803	 	 	0.0	3.0116145836806822	3.6030385752567353	14.175711480491215	
2000-3-10	2.03831019844907	5.402265869011691	3.874174874662976	14.175711480491215	0.6246313183252277	 	 	0.0	2.03831019844907	3.874174874662976	13.485256338105605	
2000-3-11	7.469639163334115	5.3474913996902105	4.1079066851881585	13.485256338105602	0.8270699586681216	 	 	0.0	7.469639163334115	4.1079066851881585	12.592362555377097	
2000-3-12	1.7797166270289624	5.293196601958464	4.3096716548054825	12.592362555377097	0.7340779622788499	 	 	0.0	1.7797166270289624	4.3096716548054825	11.792460769037863	
2000-3-13	1.8127157284268842	5.239397476742557	4.479000212903989	11.792460769037863	0.5222895992278823	 	 	0.0	1.8127157284268842	4.479000212903989	11.2043473457496	
2000-3-14	6.423483166376372	5.18610987889162	4.614764554890781	11.204347345749602	0.6118901913060346	 	 	0.0	6.423483166376372	4.614764554890781	10.526633330383184	
2000-3-15	4.654046108869497	5.133349512505332	4.720955756223825	10.526633330383184	0.9446399571168886	 	 	0.0	4.654046108869497	4.720955756223825	9.202010283846933	
2000-3-16	5.845664936507099	5.081131926305831	4.8028178594034685	9.202010283846933	0.767947828144564	 	 	0.0	5.845664936507099	4.8028178594034685	8.368238631641987	
2000-3-17	4.166834369868499	5.029472509055449	4.859470554181336	8.368238631641987	0.6970290968407937	 	 	0.0	4.166834369868499	4.859470554181336	7.60538571074081	
2000-3-18	2.137217517943594	4.97838648502156	4.892177201819992	7.60538571074081	0.9103678350412153	 	 	0.0	2.137217517943594	4.892177201819992	6.629194051639212	
2000-3-19	1.5341972121317253	4.927888909489932	4.903446136201335	6.629194051639212	0.8989602526225862	 	 	0.0	1.5341972121317253	4.903446136201335	5.664409974956243	
2000-3-20	2.58601114957375	4.877994664327853	4.894046812486612	5.664409974956243	0.6764108462853771	 	 	0.0	2.58601114957375	4.894046812486612	4.922175304610482	
2000-3-21	8.40209579892151	4.828718453598386	4.866283036319401	4.922175304610482	0.533336753643283	 	 	0.0	8.40209579892151	4.866283036319401	4.308521872382557	
2000-3-22	7.148395602932144	4.780074799227007	4.824428650370536	4.308521872382557	0.8031622601200458	Pristine Petroleum	Arnold	11.309733552923255	7.148395602932144	6.6045602869020215	14.950366871507084	
2000-3-23	2.362458742875049	4.732078036721932	6.3364297198145065	14.950366871507084	0.7458895556690467	 	 	0.0	2.362458742875049	6.336429719814506	14.124160637253397	
2000-3-24	2.7538448461108422	4.684742310949372	6.085840633236186	14.124160637253397	0.965349243758819	 	 	0.0	2.7538448461108422	6.085840633236186	13.078494714909935	
2000-3-25	6.528299438056258	4.638081571964983	5.848263070516549	13.078494714909935	0.6732691400478714	 	 	0.0	6.528299438056258	5.848263070516549	12.324908896277424	
2000-3-26	2.688410633994397	4.592109570902711	5.629252256887248	12.324908896277424	0.5750949034015985	 	 	0.0	2.688410633994397	5.629252256887248	11.669497314291183	
2000-3-27	3.049314078469901	4.546839855922282	5.429689158951455	11.669497314291187	0.5851793535125516	 	 	0.0	3.049314078469901	5.429689158951455	11.004001282193993	
2000-3-28	3.0000959499567	4.502285768216483	5.2481004225426595	11.004001282193993	0.8830725955574643	 	 	0.0	3.0000959499567	5.2481004225426595	10.040612008051887	
2000-3-29	6.01303566353922	4.458460438079462	5.0782061255779904	10.040612008051887	0.8931934708754682	 	 	0.0	6.01303566353922	5.0782061255779904	8.752942593232799	
2000-3-30	3.869422666289235	4.415376781037168	4.919764213103214	8.752942593232799	0.8810145261448288	 	 	0.0	3.869422666289235	4.919764213103214	7.79161138850333	
2000-3-31	2.4677652038193645	4.373047494041082	4.772979340051167	7.79161138850333	0.6437273961757412	 	 	0.0	2.4677652038193645	4.772979340051167	7.067567313742947	
2000-4-1	3.6840566417419356	4.331485051726371	4.6423229107538795	7.067567313742947	0.7067162040562496	 	 	0.0	3.6840566417419356	4.6423229107538795	6.280534431102056	
2000-4-2	3.1510984940296027	4.290701702735555	4.525240597532762	6.280534431102056	0.8656011743329666	 	 	0.0	3.1510984940296027	4.525240597532762	5.3346165781844475	
2000-4-3	7.4725927580485765	4.250709466108774	4.417632503031298	5.3346165781844475	0.8851946375337157	 	 	0.0	7.4725927580485765	4.417632503031298	4.36910526206609	
2000-4-4	5.128747063834896	4.211520127741725	4.319000832170281	4.36910526206609	0.7950094637707097	Pristine Petroleum	Jeff	11.309733552923255	5.128747063834896	4.9360290644449725	14.994025626623197	
2000-4-5	6.53482256227917	4.173145236912301	4.827313842201393	14.994025626623193	0.9149029515896789	 	 	0.0	6.53482256227917	4.827313842201393	13.998805996448873	
2000-4-6	4.991268144223914	4.13559610287697	4.721584118493625	13.998805996448873	0.8164151199568025	 	 	0.0	4.991268144223914	4.721584118493625	13.102074197907429	
2000-4-7	7.095755613713165	4.098883791537878	4.619741327163174	13.102074197907429	0.7886331518278917	 	 	0.0	7.095755613713165	4.619741327163174	12.2331243674949	
2000-4-8	2.4663433596065967	4.063019122181686	4.5220621543375366	12.233124367494902	0.6342023505288122	 	 	0.0	2.4663433596065967	4.5220621543375366	11.51860533838145	
2000-4-9	6.53077582858068	4.028012664291069	4.429861269634794	11.51860533838145	0.7371224589341844	 	 	0.0	6.53077582858068	4.429861269634794	10.701166200862623	
2000-4-10	4.612473161631435	3.9938747344298453	4.342101926730267	10.701166200862623	0.6081425878572843	 	 	0.0	4.612473161631435	4.342101926730267	10.012706934420699	
2000-4-11	9.110300894031374	3.960615393202637	4.259869891789248	10.012706934420699	0.5040650039989444	 	 	0.0	9.110300894031374	4.259869891789248	9.114165986478135	
2000-4-12	2.638202217210805	3.9282444422899623	4.183809259503064	9.114165986478135	0.9913489731785781	 	 	0.0	2.638202217210805	4.183809259503064	8.042500334714916	
2000-4-13	2.770586786217376	3.8967714215596354	4.109208967442029	8.042500334714916	0.7559805806570936	 	 	0.0	2.770586786217376	4.109208967442029	7.20620307547318	
2000-4-14	3.2053168510925345	3.8662056062553254	4.0387295337321385	7.20620307547318	0.867383970515985	 	 	0.0	3.2053168510925345	4.0387295337321385	6.258502426372554	
2000-4-15	4.972323433855433	3.8365560042630986	3.971218209132755	6.258502426372553	0.9705682878675183	 	 	0.0	4.972323433855433	3.971218209132755	5.207617459920393	
2000-4-16	5.592208410543342	3.8078313534567507	3.905653767124212	5.207617459920393	0.972935366458874	 	 	0.0	5.592208410543342	3.905653767124212	4.154365414876878	
2000-4-17	6.203763236177747	3.78004011912272	3.8424721163898603	4.154365414876878	0.5366030573391286	Dodgy Diesel	Francis	11.309733552923255	6.203763236177747	5.636957618820885	15.051026389922015	
2000-4-18	2.8356895589893987	3.7531904914653254	5.369340863909008	15.051026389922015	0.8704643758828952	 	 	0.0	2.8356895589893987	5.369340863909008	14.100245335454476	
2000-4-19	2.1997865666960394	3.7272903831930746	5.120049061949321	14.100245335454476	0.9587951309893246	 	 	0.0	2.1997865666960394	5.12004906194932	13.06113352588051	
2000-4-20	2.487279811448605	3.702347427186756	4.887336254336071	13.06113352588051	0.7674158868248356	 	 	0.0	2.487279811448605	4.887336254336071	12.213400960471034	
2000-4-21	4.128546327862413	3.6783689742499917	4.674803486813427	12.213400960471036	0.7436216362262092	 	 	0.0	4.128546327862413	4.674803486813427	11.389462645660185	
2000-4-22	3.5109934650862518	3.655362090942922	4.482301559648839	11.389462645660185	0.8574251007718093	 	 	0.0	3.5109934650862518	4.482301559648839	10.451720866303734	
2000-4-23	6.4114238929747485	3.6333335574996575	4.307198502773213	10.451720866303734	0.9796259819222487	 	 	0.0	6.4114238929747485	4.307198502773213	9.077618940437866	
2000-4-24	3.7973027021054495	3.612289865830115	4.147166250162893	9.077618940437866	0.7781948820717866	 	 	0.0	3.7973027021054495	4.147166250162893	8.219107379781438	
2000-4-25	2.5622424803563186	3.592237217606817	4.006046548003749	8.219107379781438	0.5582983894816034	 	 	0.0	2.5622424803563186	4.006046548003749	7.580492311715194	
2000-4-26	5.162169564637242	3.5731815224372365	3.886713111964487	7.580492311715194	0.9685876766113225	 	 	0.0	5.162169564637242	3.886713111964487	6.531587956519228	
2000-4-27	7.99097573066913	3.5551283961222047	3.7806350783537983	6.531587956519228	0.8809241311089132	 	 	0.0	7.99097573066913	3.7806350783537983	5.570347146825674	
2000-4-28	2.7894458647992924	3.5380831590009088	3.6896602509214005	5.570347146825675	0.7225253816473766	 	 	0.0	2.7894458647992924	3.6896602509214005	4.767505086593657	
2000-4-29	5.677763763290028	3.5220508343829664	3.616215232437145	4.767505086593657	0.8010308351182318	 	 	0.0	5.677763763290028	3.616215232437145	3.886157572890783	
2000-4-30	3.0187280360751587	3.5070361470680287	3.5575286429150967	3.886157572890783	0.7834516088885926	Pristine Petroleum	Josh	11.309733552923255	3.0187280360751587	3.13355102642285	14.496555805968264	
2000-5-1	8.134960899669528	3.4930435219533646	3.1864720605131605	14.496555805968264	0.7684392536207139	 	 	0.0	8.134960899669528	3.1864720605131605	13.647799873762906	
2000-5-2	10.246300759346044	3.480077082729821	3.2324477500513926	13.647799873762906	0.8900217455415911	 	 	0.0	10.246300759346044	3.232447750051392	12.677461449636676	
2000-5-3	6.386568217158124	3.4681406506665513	3.272253664055955	12.677461449636676	0.8150499674670796	 	 	0.0	6.386568217158124	3.272253664055955	11.782094803584954	
2000-5-4	6.7095552986731235	3.457237743484874	3.30593612384384	11.782094803584954	0.7242191598247261	 	 	0.0	6.7095552986731235	3.30593612384384	10.977558965175588	
2000-5-5	7.3971034437062135	3.4473715743215774	3.333633169588062	10.977558965175588	0.5595079275232674	 	 	0.0	7.3971034437062135	3.3336331695880617	10.33773435906768	
2000-5-6	7.065234963203324	3.4385450507819995	3.3554899495565107	10.33773435906768	0.784022061949624	 	 	0.0	7.065234963203324	3.3554899495565107	9.159236353174435	
2000-5-7	9.452275309928327	3.430760774083142	3.37265171862139	9.159236353174435	0.5229108983069305	 	 	0.0	9.452275309928327	3.37265171862139	8.556008776282864	
2000-5-8	3.8062994064498787	3.4240210382870755	3.385189926834531	8.556008776282864	0.5798905375319564	 	 	0.0	3.8062994064498787	3.385189926834531	7.895801560166267	
2000-5-9	8.116505676981161	3.418327829624875	3.393954639815643	7.895801560166267	0.8769335187683773	 	 	0.0	8.116505676981161	3.3939546398156435	6.9385513628132465	
2000-5-10	7.912360687060054	3.4136828259112657	3.3998925204128234	6.9385513628132465	0.8971886807778054	 	 	0.0	7.912360687060054	3.3998925204128234	5.961046003450799	
2000-5-11	2.5554372900196136	3.4100873960501614	3.403464224093969	5.9610460034508	0.6409050317153264	 	 	0.0	2.5554372900196136	3.403464224093969	5.239824293150832	
2000-5-12	3.219130264383312	3.4075425996312454	3.4050897285570527	5.239824293150832	0.5640975939486627	 	 	0.0	3.219130264383312	3.4050897285570527	4.5954100206175275	
2000-5-13	6.929466924530498	3.4060491866177016	3.40552576238784	4.5954100206175275	0.9877546943382385	Dodgy Diesel	Trevor	11.309733552923255	6.929466924530498	6.085932733120088	15.049938774953358	
2000-5-14	3.635775002915898	3.4056075971252016	5.70493556397853	15.049938774953358	0.6125525323437497	 	 	0.0	3.635775002915898	5.70493556397853	14.357069564024965	
2000-5-15	5.97500191434942	3.4062179612921946	5.362205288206632	14.357069564024965	0.5101967251759242	 	 	0.0	5.97500191434942	5.362205288206632	13.766556160264404	
2000-5-16	5.615613912080693	3.4078800992415594	5.058147450616202	13.766556160264404	0.6967443935475974	 	 	0.0	5.615613912080693	5.058147450616202	12.989495088132166	
2000-5-17	3.0393940760348577	3.4105935211336127	4.7861950190162865	12.989495088132166	0.6869349857473521	 	 	0.0	3.0393940760348577	4.7861950190162865	12.222243423800174	
2000-5-18	4.731535108675702	3.4143574273104687	4.545236210151229	12.222243423800174	0.6807625683069128	 	 	0.0	4.731535108675702	4.545236210151229	11.461164176908623	
2000-5-19	11.797069696309968	3.4191707085317016	4.333998415888636	11.461164176908623	0.5955866510179798	 	 	0.0	11.797069696309968	4.333998415888636	10.785260847306	
2000-5-20	10.288003191586975	3.425031946301242	4.1525220280830375	10.785260847306	0.5707400085301311	 	 	0.0	10.288003191586975	4.1525220280830375	10.13420416019123	
2000-5-21	8.124189880101325	3.431939413285417	3.9991494425801015	10.13420416019123	0.7815025285103465	 	 	0.0	8.124189880101325	3.9991494425801015	8.958225687737263	
2000-5-22	8.133151939899857	3.4398910738220008	3.868684376460456	8.958225687737263	0.8072609596153444	 	 	0.0	8.133151939899857	3.868684376460456	8.070648049537278	
2000-5-23	3.830266492127949	3.448884584520137	3.759998055821048	8.070648049537278	0.9325195695703279	 	 	0.0	3.830266492127949	3.759998055821048	7.0578118013823055	
2000-5-24	8.695991264702934	3.4589172949509406	3.6708725913418414	7.0578118013823055	0.5179699451215675	 	 	0.0	8.695991264702934	3.6708725913418414	6.459525177676095	
2000-5-25	6.651599467831644	3.4699862484286004	3.6059051309627965	6.459525177676095	0.6974237234134645	 	 	0.0	6.651599467831644	3.6059051309627965	5.68178477567799	
2000-5-26	7.3290638310361755	3.48208818288172	3.560384298909477	5.68178477567799	0.7516917060596502	 	 	0.0	7.3290638310361755	3.5603842989094767	4.849776391033698	
2000-5-27	6.083477975796242	3.495219531814668	3.532318064384564	4.849776391033698	0.5302068177759923	 	 	0.0	6.083477975796242	3.532318064384564	4.239252894673064	
2000-5-28	9.293426749351855	3.5093764253586426	3.521014519630759	4.239252894673064	0.909705570803708	Dodgy Diesel	Francis	11.309733552923255	9.293426749351855	7.998769427809774	14.801312276385618	
2000-5-29	7.128640825299112	3.524554691412137	7.350488595677432	14.801312276385618	0.9579407215961049	 	 	0.0	7.128640825299112	7.350488595677431	13.763054876204869	
2000-5-30	11.386185724270463	3.5407498568704767	6.756298684309889	13.763054876204869	0.7920113180669303	 	 	0.0	11.386185724270463	6.756298684309889	12.8907268795533	
2000-5-31	9.761872156962264	3.557957148944068	6.223217937618387	12.8907268795533	0.826502496660086	 	 	0.0	9.761872156962264	6.223217937618387	11.983907704308573	
2000-6-1	11.821100248489467	3.5761714965649545	5.748021080619501	11.983907704308574	0.690696817731021	 	 	0.0	11.821100248489467	5.748021080619501	11.212894207992912	
2000-6-2	8.00500265398658	3.5953875318812907	5.3344608945088146	11.21289420799291	0.8167139913972099	 	 	0.0	8.00500265398658	5.3344608945088146	10.31586353801106	
2000-6-3	10.365539726842393	3.6155995918392674	4.9747840148992	10.31586353801106	0.996574272006463	 	 	0.0	10.365539726842393	4.9747840148992	8.924813322060977	
2000-6-4	9.873414532247965	3.6368017198520435	4.661149453159829	8.924813322060977	0.5370769795568588	 	 	0.0	9.873414532247965	4.661149453159829	8.307419663919477	
2000-6-5	7.576938857286848	3.6589876675551762	4.408863208494841	8.307419663919477	0.9503345670244839	 	 	0.0	7.576938857286848	4.408863208494841	7.276768418310351	
2000-6-6	8.75414241566196	3.682150896648046	4.200066052140449	7.276768418310351	0.854918594095533	 	 	0.0	8.75414241566196	4.200066052140449	6.341533145630178	
2000-6-7	7.901035389613849	3.706284580820721	4.037308631249037	6.341533145630178	0.7275578908243969	 	 	0.0	7.901035389613849	4.037308631249037	5.533658576221138	
2000-6-8	11.486486585372385	3.7313816077657025	3.921769909121752	5.533658576221138	0.5581944803367316	 	 	0.0	11.486486585372385	3.921769909121752	4.895147417299765	
2000-6-9	12.082237945965646	3.7574345812739565	3.851619253214282	4.895147417299765	0.6733842306187132	 	 	0.0	12.082237945965646	3.851619253214282	4.1414465080964105	
2000-6-10	10.99777881120294	3.784435823414608	3.8177236790531617	4.1414465080964105	0.7610496540145247	Dodgy Diesel	Francis	11.309733552923255	10.99777881120294	9.318369529378625	14.423142618628	
2000-6-11	16.6280451320845	3.8123773767976643	8.498005737507716	14.423142618628	0.6968606514390049	 	 	0.0	16.6280451320845	8.498005737507716	13.645965288604353	
2000-6-12	10.104924194995155	3.841251006919093	7.764396577611783	13.645965288604353	0.9577442706295939	 	 	0.0	10.104924194995155	7.764396577611782	12.60790433939012	
