Date	Air temperature	Underground temperature	Fuel temperature (start of day)	Fuel volume (start of day)	Amount of sales	Supplier name	Driver name	Refill volume	Refill temperature	Fuel temperature (end of day)	Fuel volume (end of day)
2000-1-26	2.784837801085054	12.228265674829185	11.599859832541316	7.4710791957030755	0.9933579397950327	 	 	0.0	2.784837801085054	11.599859832541316	6.401978226792103	
2000-1-27	4.158678936462702	12.175122440030117	11.789234757221704	6.401978226792103	0.9034896300662054	 	 	0.0	4.158678936462702	11.789234757221704	5.422745567609956	
2000-1-28	0.5685089777106116	12.121714339882685	11.918478054352477	5.422745567609956	0.589047317043759	 	 	0.0	0.5685089777106116	11.918478054352477	4.757955221450256	
2000-1-29	4.680155163743338	12.068057113999142	11.984756964146783	4.757955221450256	0.6351001031266272	 	 	0.0	4.680155163743338	11.984756964146783	4.047112089207689	
2000-1-30	6.410687219725549	12.014166575410242	12.00007845696002	4.047112089207689	0.8348295333871537	Pristine Petroleum	Arnold	11.309733552923255	6.410687219725549	7.633361023663045	14.338531249581292	
2000-1-31	2.903577996461927	11.96005860590506	8.266508665202657	14.338531249581292	0.8732912076685283	 	 	0.0	2.903577996461927	8.266508665202657	13.389497012796824	
2000-2-1	2.835614350878307	11.90574915135056	8.83720503227866	13.389497012796824	0.7617187309604758	 	 	0.0	2.835614350878307	8.83720503227866	12.552035252720406	
2000-2-2	6.226914949258071	11.851254216992283	9.341715692217102	12.552035252720406	0.6188630305869965	 	 	0.0	6.226914949258071	9.341715692217102	11.857429193017468	
2000-2-3	5.64651317103105	11.796589862737507	9.77694345932653	11.857429193017468	0.9588362317813264	 	 	0.0	5.64651317103105	9.77694345932653	10.822849932120203	
2000-2-4	1.967554559725157	11.741772198422339	10.158774594559198	10.822849932120203	0.8348949907054417	 	 	0.0	1.967554559725157	10.158774594559198	9.91221191229882	
2000-2-5	4.136498231738985	11.686817379064065	10.483142486490994	9.91221191229882	0.7585607270265737	 	 	0.0	4.136498231738985	10.483142486490994	9.077908156156306	
2000-2-6	2.9756370667124745	11.631741600100188	10.749467854717349	9.077908156156306	0.8254501507390061	 	 	0.0	2.9756370667124745	10.749467854717349	8.17671497630136	
2000-2-7	3.0514221807807407	11.576561092615563	10.96244565602001	8.17671497630136	0.6040423646276354	 	 	0.0	3.0514221807807407	10.96244565602001	7.447895640387842	
2000-2-8	4.031870817878537	11.521292118559021	11.120468817872016	7.447895640387842	0.8890023853736534	 	 	0.0	4.031870817878537	11.120468817872016	6.434116283728307	
2000-2-9	6.304073701610758	11.4659509659509	11.233572055959206	6.434116283728308	0.947772187941658	 	 	0.0	6.304073701610758	11.233572055959206	5.361567124500769	
2000-2-10	2.0987504813340667	11.410553944082885	11.303111334184308	5.361567124500769	0.6314592673940388	 	 	0.0	2.0987504813340667	11.303111334184308	4.605330885820848	
2000-2-11	4.681884565618344	11.35511737871159	11.326902721305883	4.605330885820848	0.7823438733980383	Pristine Petroleum	Arnold	11.309733552923255	4.681884565618344	6.333545489592004	14.878763861396989	
2000-2-12	5.017782493937163	11.29965760724728	7.032866049404096	14.878763861396989	0.9428133709254113	 	 	0.0	5.017782493937163	7.032866049404096	13.811173519185695	
2000-2-13	3.9634743836035846	11.244190973939165	7.672235301244848	13.811173519185697	0.7201923302695359	 	 	0.0	3.9634743836035846	7.672235301244848	12.966204217630278	
2000-2-14	4.541341134936427	11.188733825058668	8.241310229706873	12.966204217630278	0.968494132973812	 	 	0.0	4.541341134936427	8.241310229706873	11.872933113370586	
2000-2-15	5.7997390549230206	11.13330250408211	8.752739476510671	11.872933113370584	0.6244113449901617	 	 	0.0	5.7997390549230206	8.752739476510671	11.12374479709454	
2000-2-16	4.603091897669639	11.077913346874212	9.191874207108441	11.12374479709454	0.880881359616323	 	 	0.0	4.603091897669639	9.191874207108441	10.118086466192334	
2000-2-17	2.42465134575379	11.02258267687383	9.572174183239534	10.118086466192334	0.533951893511785	 	 	0.0	2.42465134575379	9.572174183239534	9.459357601394666	
2000-2-18	2.348909748694077	10.967326800283384	9.88230816591008	9.459357601394666	0.6498563253520531	 	 	0.0	2.348909748694077	9.88230816591008	8.684724304756731	
2000-2-19	4.910529017450884	10.912162001263326	10.131743958866284	8.684724304756731	0.6040144971349225	 	 	0.0	4.910529017450884	10.131743958866284	7.955932836335925	
2000-2-20	3.3857834064109604	10.857104537133127	10.323576680594185	7.955932836335925	0.9519066865057033	 	 	0.0	3.3857834064109604	10.323576680594185	6.879249178544338	
2000-2-21	6.761055792994287	10.80217063358018	10.469989400600554	6.879249178544338	0.5826742130322732	 	 	0.0	6.761055792994287	10.469989400600555	6.171797994226185	
2000-2-22	3.1841654350927526	10.747376479878007	10.564590896630046	6.171797994226184	0.6868448319611962	 	 	0.0	3.1841654350927526	10.564590896630046	5.3601761909791055	
2000-2-23	6.991035432807329	10.692738224115201	10.614917746092802	5.3601761909791055	0.5200632697735506	 	 	0.0	6.991035432807329	10.614917746092802	4.715335949919673	
2000-2-24	4.904052117795084	10.638271968436527	10.62534443414811	4.715335949919673	0.7990957599145809	 	 	0.0	4.904052117795084	10.62534443414811	3.79146321871921	
2000-2-25	5.236895939647513	10.583993764297528	10.602384303347842	3.79146321871921	0.5625437243544752	Dodgy Diesel	Trevor	11.309733552923255	5.236895939647513	6.49061178772537	13.284701323973904	
2000-2-26	6.700103230790475	10.529919607734099	7.127784896883891	13.284701323973904	0.5336227017079102	 	 	0.0	6.700103230790475	7.127784896883891	12.626301650980112	
2000-2-27	3.3675364130676027	10.476065434648378	7.683887604666678	12.626301650980112	0.8041172902676493	 	 	0.0	3.3675364130676027	7.683887604666679	11.697407389426576	
2000-2-28	5.433593179958128	10.422447116112357	8.175146082872994	11.697407389426576	0.7778421133797656	 	 	0.0	5.433593179958128	8.175146082872994	10.794788304760928	
2000-2-29	1.464061092242975	10.369080453690618	8.601847437357113	10.794788304760928	0.9794537723538751	 	 	0.0	1.464061092242975	8.601847437357113	9.690557561121171	
2000-3-1	7.477167175741005	10.315981174783525	8.97339673229184	9.690557561121171	0.8083913603280675	 	 	0.0	7.477167175741005	8.97339673229184	8.75738922950722	
2000-3-2	5.212554742358669	10.263164927992294	9.282879844635422	8.75738922950722	0.7467294607864168	 	 	0.0	5.212554742358669	9.282879844635422	7.88588279743492	
2000-3-3	5.311909770501511	10.21064727850728	9.530187905987908	7.88588279743492	0.7090761975518092	 	 	0.0	5.311909770501511	9.530187905987908	7.0520296285972295	
2000-3-4	13.095614003200048	10.158443703520838	9.717511017986133	7.05202962859723	0.661162426394327	 	 	0.0	13.095614003200048	9.717511017986133	6.266090230917022	
2000-3-5	12.333635263438628	10.106569587666128	9.848091383898806	6.266090230917021	0.6213014528077441	 	 	0.0	12.333635263438628	9.848091383898806	5.473395873497339	
2000-3-6	8.33955452133144	10.05504021848319	9.927620983941893	5.47339587349734	0.9720418634562805	 	 	0.0	8.33955452133144	9.927620983941893	4.329961105429122	
2000-3-7	7.296203959646096	10.003870781913644	9.96466480962692	4.329961105429122	0.9511103446410321	Pristine Petroleum	Jeff	11.309733552923255	7.296203959646096	7.889733873866959	14.420462241410362	
2000-3-8	10.509729517616506	9.95307635782531	8.190043278579449	14.420462241410362	0.5950744188416418	 	 	0.0	10.509729517616506	8.190043278579449	13.653994917956782	
2000-3-9	7.19593810889143	9.90267191556811	8.453388337295394	13.653994917956782	0.9940956055321069	 	 	0.0	7.19593810889143	8.453388337295394	12.48850640781274	
2000-3-10	10.26073231655411	9.852672309562529	8.688700396865606	12.48850640781274	0.7901428511385701	 	 	0.0	10.26073231655411	8.688700396865606	11.526970652062234	
2000-3-11	9.020167277900098	9.803092274921957	8.8917888325001	11.526970652062234	0.7504043119510915	 	 	0.0	9.020167277900098	8.8917888325001	10.605173435499205	
2000-3-12	8.918503786774256	9.753946423110166	9.06260517034617	10.605173435499205	0.9515480623619986	 	 	0.0	8.918503786774256	9.06260517034617	9.48223246852527	
2000-3-13	5.6072733450885615	9.705249237635268	9.205035652235427	9.48223246852527	0.7134585383694573	 	 	0.0	5.6072733450885615	9.205035652235427	8.597381025543877	
2000-3-14	8.502576718000183	9.657015069781336	9.31553617601954	8.597381025543877	0.8930498295373268	 	 	0.0	8.502576718000183	9.31553617601954	7.532938291394612	
2000-3-15	7.052222051615516	9.609258134379031	9.397502838715642	7.532938291394611	0.9639797968935474	 	 	0.0	7.052222051615516	9.397502838715642	6.397565589889127	
2000-3-16	6.329201940120633	9.561992505616415	9.451556950158533	6.397565589889127	0.5682224740365814	 	 	0.0	6.329201940120633	9.451556950158533	5.657950211240609	
2000-3-17	6.819121006698346	9.515232112891233	9.475218431195806	5.657950211240609	0.8517984265576207	 	 	0.0	6.819121006698346	9.475218431195806	4.576662774017791	
2000-3-18	9.293043537189897	9.46899073670585	9.472357411781037	4.576662774017791	0.5642841782984951	 	 	0.0	9.293043537189897	9.472357411781037	3.782889585054099	
2000-3-19	8.369421614092841	9.42328200460607	9.445081374071549	3.782889585054099	0.5208139410203796	Dodgy Diesel	Francis	11.309733552923255	8.369421614092841	8.611535638477331	13.473120437598181	
2000-3-20	8.992065277431278	9.378119387165047	8.731049037588054	13.473120437598181	0.8569680631168781	 	 	0.0	8.992065277431278	8.731049037588054	12.386663363816108	
2000-3-21	11.736158577840362	9.333516194013432	8.833228105249392	12.386663363816107	0.6206823035378339	 	 	0.0	11.736158577840362	8.833228105249392	11.536492049613074	
2000-3-22	11.704325749686374	9.289485569916975	8.916321873273102	11.536492049613074	0.5722237946927662	 	 	0.0	11.704325749686374	8.916321873273102	10.73477924425511	
2000-3-23	11.13935157878427	9.246040490902693	8.980860947028324	10.73477924425511	0.5485770848345767	 	 	0.0	11.13935157878427	8.980860947028324	9.956713148755336	
2000-3-24	10.24446517326638	9.203193760434786	9.027784524859198	9.956713148755336	0.8748221059549257	 	 	0.0	10.24446517326638	9.027784524859198	8.852402032135213	
2000-3-25	7.91646001570328	9.160958005641383	9.059398771694344	8.852402032135213	0.9367769960968595	 	 	0.0	7.91646001570328	9.059398771694344	7.686136025373156	
2000-3-26	6.137219897578014	9.119345673593285	9.07578957231928	7.686136025373156	0.5156718600093536	 	 	0.0	6.137219897578014	9.07578957231928	6.940975154698604	
2000-3-27	7.7078786332331495	9.078369027635741	9.076570582918968	6.940975154698604	0.6969692731912054	 	 	0.0	7.7078786332331495	9.076570582918968	6.014516870842204	
2000-3-28	8.288963200272963	9.0380401437744	9.06310723721253	6.014516870842204	0.5466261385241796	 	 	0.0	8.288963200272963	9.06310723721253	5.238401721652828	
2000-3-29	7.9150560313349745	8.998370907116438	9.037136004895077	5.238401721652828	0.9433953687387192	 	 	0.0	7.9150560313349745	9.037136004895077	4.065517342248912	
2000-3-30	9.8654642985263	8.959373008367983	8.99693953589014	4.065517342248912	0.8374620168050688	Dodgy Diesel	Francis	11.309733552923255	9.8654642985263	9.68262283407598	14.243646016626121	
2000-3-31	10.199594019444318	8.92105794038879	9.570180871504926	14.243646016626121	0.6137527003200081	 	 	0.0	10.199594019444318	9.570180871504926	13.400404305640913	
2000-4-1	10.869371061753744	8.883436994805258	9.462418978319842	13.400404305640913	0.5329279288193681	 	 	0.0	10.869371061753744	9.462418978319842	12.637987366156349	
2000-4-2	11.2215967186036	8.846521258682731	9.359956015045869	12.63798736615635	0.6694245616174406	 	 	0.0	11.2215967186036	9.359956015045869	11.739073793873713	
2000-4-3	10.040189975313359	8.810321611258082	9.2615261726257	11.739073793873711	0.6031961876924501	 	 	0.0	10.040189975313359	9.2615261726257	10.906388595516063	
2000-4-4	12.668417517113786	8.774848720733566	9.167726913789796	10.906388595516063	0.8775614912254674	 	 	0.0	12.668417517113786	9.167726913789796	9.799338093625398	
2000-4-5	14.849901114793832	8.740113041132833	9.076010118591105	9.799338093625398	0.8908715725099201	 	 	0.0	14.849901114793832	9.076010118591105	8.67897751045028	
2000-4-6	12.199428506297501	8.706124809220102	8.986443117082011	8.67897751045028	0.9291898869178516	 	 	0.0	12.199428506297501	8.986443117082011	7.520298612867231	
2000-4-7	7.2125328505838615	8.672894041483318	8.898828476019222	7.520298612867233	0.9657452472743033	 	 	0.0	7.2125328505838615	8.898828476019222	6.325064354927731	
2000-4-8	8.287199348911598	8.640430531182263	8.812988807351081	6.325064354927731	0.6015864323909744	 	 	0.0	8.287199348911598	8.812988807351081	5.4939889118715595	
2000-4-9	11.360483075609471	8.608743845462428	8.734882511793854	5.4939889118715595	0.9580232257478919	 	 	0.0	11.360483075609471	8.734882511793854	4.3064766754584705	
2000-4-10	10.907676758562042	8.577843322535532	8.658275117509568	4.3064766754584705	0.8217582488763502	Dodgy Diesel	Francis	11.309733552923255	10.907676758562042	10.403154583236672	14.513372748073172	
2000-4-11	11.189107538263741	8.547738068927517	10.134085244977705	14.513372748073172	0.7779265363088216	 	 	0.0	11.189107538263741	10.134085244977705	13.505957201099152	
2000-4-12	7.648036649857904	8.518436956794801	9.882385696821895	13.505957201099154	0.5162356415285043	 	 	0.0	7.648036649857904	9.882385696821895	12.76023254890545	
2000-4-13	8.993922702399825	8.489948621309619	9.652846823641438	12.76023254890545	0.8977267182645211	 	 	0.0	8.993922702399825	9.652846823641438	11.633016819975731	
2000-4-14	8.952109975035519	8.462281458115202	9.437623582536006	11.63301681997573	0.9401206243822258	 	 	0.0	8.952109975035519	9.437623582536006	10.463407184928306	
2000-4-15	9.188386323697642	8.43544362085153	9.236252624033817	10.463407184928306	0.5808878844011889	 	 	0.0	9.188386323697642	9.236252624033817	9.653030289861919	
2000-4-16	8.138488235140763	8.409443018752432	9.056212716599147	9.653030289861919	0.5917588576517206	 	 	0.0	8.138488235140763	9.056212716599147	8.831782421545	
2000-4-17	12.89271348430402	8.384287314314687	8.896325902108607	8.831782421545	0.8625744563331473	 	 	0.0	12.89271348430402	8.896325902108607	7.739718954546656	
2000-4-18	12.042237422298713	8.359983921039856	8.750719886373096	7.739718954546656	0.6007314495831375	 	 	0.0	12.042237422298713	8.750719886373096	6.909498494298321	
2000-4-19	6.697563906401807	8.336540001249485	8.62478824308496	6.9094984942983215	0.8528829120191008	 	 	0.0	6.697563906401807	8.62478824308496	5.7855254155152736	
2000-4-20	11.949154878761794	8.313962463974349	8.511937140485276	5.7855254155152736	0.5517873447596501	 	 	0.0	11.949154878761794	8.511937140485276	4.962647903991677	
2000-4-21	13.388838015639676	8.292257962918308	8.418965065537943	4.962647903991677	0.8077813033792802	 	 	0.0	13.388838015639676	8.418965065537943	3.8837764338484493	
2000-4-22	9.261717924355446	8.271432894497448	8.339190450099021	3.88377643384845	0.8327841363490021	Dodgy Diesel	Trevor	11.309733552923255	9.261717924355446	9.075783315896436	13.792677504214216	
2000-4-23	9.418826706579763	8.251493395955018	8.950185868503352	13.792677504214216	0.9087532580178007	 	 	0.0	9.418826706579763	8.950185868503352	12.612834079432469	
2000-4-24	8.770026435575902	8.232445343552758	8.8306100070391	12.612834079432469	0.8340988747825224	 	 	0.0	8.770026435575902	8.8306100070391	11.507645037885997	
2000-4-25	8.038566160617561	8.214294350839143	8.71808534430544	11.507645037885997	0.709815054065834	 	 	0.0	8.038566160617561	8.71808534430544	10.526739817056216	
2000-4-26	7.005554274590463	8.197045766995037	8.61410447169885	10.526739817056216	0.905394359001777	 	 	0.0	7.005554274590463	8.61410447169885	9.350255291290491	
2000-4-27	9.007802641065297	8.180704675257267	8.516741985096617	9.350255291290491	0.6731571513590278	 	 	0.0	9.007802641065297	8.516741985096617	8.406007973167515	
2000-4-28	9.419946919197189	8.165275891420576	8.428926106702955	8.406007973167515	0.9574045174082673	 	 	0.0	9.419946919197189	8.428926106702955	7.1775132889953	
2000-4-29	15.296691257580285	8.150763962418376	8.347537982879505	7.1775132889953	0.9270616262629181	 	 	0.0	15.296691257580285	8.347537982879505	5.979361495968437	
2000-4-30	13.18606129399795	8.137173164982753	8.273659830445247	5.979361495968437	0.9202212550100811	 	 	0.0	13.18606129399795	8.273659830445247	4.78805007419441	
2000-5-1	8.763598882245924	8.124507504384093	8.208251447269415	4.78805007419441	0.9310810309992775	Dodgy Diesel	Trevor	11.309733552923255	8.763598882245924	8.619360415517678	13.80636304124364	
2000-5-2	11.492242285740943	8.112770713250708	8.54228674733677	13.80636304124364	0.9976652507669418	 	 	0.0	11.492242285740943	8.54228674733677	12.537607623712752	
2000-5-3	12.398907580614905	8.101966250468818	8.468522489963794	12.53760762371275	0.757400603866337	 	 	0.0	12.398907580614905	8.468522489963794	11.509116853082466	
2000-5-4	13.429463535328765	8.092097300163195	8.399832601475039	11.509116853082466	0.6149636133025704	 	 	0.0	13.429463535328765	8.399832601475039	10.623063073015949	
2000-5-5	9.469839569314958	8.083166770758794	8.337232589549872	10.623063073015949	0.645236088993988	 	 	0.0	9.469839569314958	8.337232589549872	9.706736817258014	
2000-5-6	9.921787523888154	8.075177294123618	8.280541808741837	9.706736817258014	0.6489004358264259	 	 	0.0	9.921787523888154	8.280541808741837	8.786746214667641	
2000-5-7	9.097672224985992	8.068131224793106	8.229782761851748	8.786746214667641	0.8826605514852273	 	 	0.0	9.097672224985992	8.229782761851748	7.632995496418466	
2000-5-8	14.816847779876907	8.062030639276227	8.183638903349555	7.632995496418466	0.6549424809984103	 	 	0.0	14.816847779876907	8.183638903349555	6.70696284865611	
2000-5-9	10.66702866747425	8.056877335443538	8.143958112443531	6.70696284865611	0.5313722102556463	 	 	0.0	10.66702866747425	8.143958112443531	5.904500471636517	
2000-5-10	12.430813937737971	8.05267283199733	8.111500463398892	5.904500471636516	0.8609764253105049	 	 	0.0	12.430813937737971	8.111500463398892	4.772433879562065	
2000-5-11	9.618782977864075	8.04941836802407	8.084191183409768	4.772433879562065	0.9533439613947238	Pristine Petroleum	Josh	11.309733552923255	9.618782977864075	9.250646784310554	14.78999185783123	
2000-5-12	13.700711326259373	8.047114902629223	9.07959659617384	14.78999185783123	0.503417499095799	 	 	0.0	13.700711326259373	9.07959659617384	14.015484191971483	
2000-5-13	15.511292375228388	8.045763114654617	8.92457445353832	14.015484191971483	0.8450366313549997	 	 	0.0	15.511292375228388	8.92457445353832	12.899357393852538	
2000-5-14	10.69755969529407	8.045363402478374	8.781355193855386	12.899357393852538	0.579424386524808	 	 	0.0	10.69755969529407	8.781355193855386	12.048842840563779	
2000-5-15	10.095315117177527	8.045915883897505	8.653119570069077	12.048842840563779	0.9164480375278409	 	 	0.0	10.095315117177527	8.653119570069077	10.861304636271992	
2000-5-16	12.94591812548471	8.047420396093202	8.535975516377219	10.861304636271992	0.7682496855067624	 	 	0.0	12.94591812548471	8.535975516377219	9.821964784001281	
2000-5-17	9.431368451021486	8.049876495678811	8.43202777133341	9.821964784001281	0.9628046737435924	 	 	0.0	9.431368451021486	8.43202777133341	8.58806994349374	
2000-5-18	8.720756584329765	8.053283458830514	8.339411122815635	8.58806994349374	0.8616264077622522	 	 	0.0	8.720756584329765	8.339411122815635	7.4553533689675415	
2000-5-19	16.126147072615893	8.057640281500634	8.260047475132906	7.4553533689675415	0.5673007590726707	 	 	0.0	16.126147072615893	8.260047475132906	6.616962443130924	
2000-5-20	9.995706251531017	8.062945679713529	8.197503222496653	6.616962443130926	0.8871238683595841	 	 	0.0	9.995706251531017	8.197503222496653	5.458748408007394	
2000-5-21	14.431118554374928	8.069198089943995	8.148154460627913	5.458748408007394	0.5913850768700076	 	 	0.0	14.431118554374928	8.148154460627913	4.596273164373439	
2000-5-22	12.224760626569527	8.076395669578039	8.115377341886825	4.596273164373439	0.5253813575876166	 	 	0.0	12.224760626569527	8.115377341886825	3.799801640021877	
2000-5-23	6.521018619169928	8.084536297455909	8.098337960424654	3.799801640021877	0.6367541911340079	Dodgy Diesel	Trevor	11.309733552923255	6.521018619169928	6.860845780756272	13.423118193033252	
2000-5-24	8.594848103054687	8.093617574497202	7.053380893871321	13.423118193033252	0.8957473507903169	 	 	0.0	8.594848103054687	7.053380893871321	12.256280675478987	
2000-5-25	8.645011108969674	8.10363682440789	7.2330651022637555	12.256280675478987	0.5259206893857037	 	 	0.0	8.645011108969674	7.2330651022637555	11.459269819329338	
2000-5-26	13.895383022943522	8.114591094469038	7.3944036945738265	11.45926981932934	0.7585989332628305	 	 	0.0	13.895383022943522	7.394403694573827	10.429580719302562	
2000-5-27	8.466978654875481	8.126477156406981	7.541643654968647	10.429580719302562	0.8551192888757078	 	 	0.0	8.466978654875481	7.541643654968648	9.265757134078951	
2000-5-28	8.52052924546792	8.139291507344707	7.676967189980322	9.265757134078951	0.6874086662085805	 	 	0.0	8.52052924546792	7.676967189980322	8.269644171522467	
2000-5-29	8.17915354236526	8.153030370834179	7.797763014901426	8.269644171522467	0.8336703498573077	 	 	0.0	8.17915354236526	7.797763014901426	7.127269525317256	
2000-5-30	8.366697914768883	8.167689697969264	7.906687345467272	7.127269525317256	0.7628259666325946	 	 	0.0	8.366697914768883	7.9066873454672715	6.0557392623367585	
2000-5-31	12.366709988176153	8.183265168578973	8.002546845685572	6.0557392623367585	0.6509015878919113	 	 	0.0	12.366709988176153	8.002546845685572	5.096133378096943	
2000-6-1	12.95990108124249	8.199752192500624	8.08377547532918	5.096133378096943	0.5527023407246484	 	 	0.0	12.95990108124249	8.08377547532918	4.234726741024391	
2000-6-2	10.683530509576412	8.217145910932594	8.149891175607376	4.234726741024391	0.6697327678649512	Pristine Petroleum	Josh	11.309733552923255	10.683530509576412	10.115002453701017	14.511620882567756	
2000-6-3	15.01195381482588	8.235441197866226	9.84248626230579	14.511620882567756	0.8928146279995769	 	 	0.0	15.01195381482588	9.84248626230579	13.310101958220278	
2000-6-4	14.006240093823296	8.254632661596483	9.59155831177336	13.310101958220278	0.5017649757873228	 	 	0.0	14.006240093823296	9.59155831177336	12.499632686085052	
2000-6-5	14.156334527652575	8.274714646310919	9.37002674457846	12.499632686085052	0.5692236660203669	 	 	0.0	14.156334527652575	9.37002674457846	11.621704723716782	
2000-6-6	18.628987724648688	8.295681233756461	9.175685170193676	11.621704723716784	0.8989237079373358	 	 	0.0	18.628987724648688	9.175685170193676	10.414076719431545	
2000-6-7	14.5508196962292	8.317526244983554	9.002486472270773	10.414076719431545	0.6591298819293527	 	 	0.0	14.5508196962292	9.002486472270773	9.44624254115429	
2000-6-8	15.47571964945076	8.340243242167125	8.855162835179053	9.44624254115429	0.7359190604225443	 	 	0.0	15.47571964945076	8.855162835179053	8.401619184383842	
2000-6-9	12.029423659602017	8.36382553050383	8.732288952407416	8.401619184383842	0.7059391514736921	 	 	0.0	12.029423659602017	8.732288952407416	7.386975736562246	
2000-6-10	15.98464273539365	8.388266160185058	8.634451747521508	7.386975736562246	0.5060596956222783	 	 	0.0	15.98464273539365	8.634451747521508	6.572211744592066	
2000-6-11	16.48087570042138	8.413557928445057	8.563851168252167	6.5722117445920665	0.5930014848394966	 	 	0.0	16.48087570042138	8.563851168252167	5.670505963404666	
2000-6-12	16.18480853599846	8.439693381683636	8.517862132041484	5.670505963404666	0.7012855376661404	 	 	0.0	16.18480853599846	8.517862132041484	4.660516129390622	
2000-6-13	19.40556884237675	8.466664817662764	8.494789713654416	4.660516129390622	0.788387594374717	Dodgy Diesel	Francis	11.309733552923255	19.40556884237675	16.801299245327893	14.929228085333573	
2000-6-14	10.483262240299132	8.494464287776461	15.62180448380534	14.929228085333573	0.5140058262426891	 	 	0.0	10.483262240299132	15.62180448380534	14.106517962742982	
2000-6-15	19.182158973063682	8.523083599393287	14.556475653809114	14.106517962742979	0.5143321531151038	 	 	0.0	19.182158973063682	14.556475653809114	13.283481513279972	
